full_address,latitude,longitude
"TAMPINES, SIMEI ST 1, block 124, Singapore",1.3460042,103.9529673
"GEYLANG, EUNOS CRES, block 23, Singapore",1.3243218,103.9021119
"BUKIT BATOK, BT BATOK EAST AVE 4, block 275, Singapore",1.3481705,103.7581725
"YISHUN, YISHUN ST 21, block 234, Singapore",1.4344018,103.8376516
"HOUGANG, HOUGANG ST 61, block 695, Singapore",1.3763289,103.8874733
"WOODLANDS, MARSILING DR, block 26, Singapore",1.4419568,103.7732362
"JURONG WEST, JURONG WEST ST 64, block 662A, Singapore",1.3369609,103.7028511
"BUKIT PANJANG, GANGSA RD, block 154, Singapore",1.3748867,103.7650472
"WOODLANDS, WOODLANDS CRES, block 787D, Singapore",1.4452925,103.8017307
"SENGKANG, SENGKANG EAST AVE, block 280B, Singapore",1.3862941,103.892046
"TAMPINES, TAMPINES ST 41, block 401, Singapore",1.3571245,103.9449112
"WOODLANDS, WOODLANDS RING RD, block 606, Singapore",1.4367042,103.7970166
"BUKIT MERAH, KIM TIAN RD, block 129, Singapore",1.2811966,103.8288687
"YISHUN, YISHUN ST 81, block 873, Singapore",1.4149063,103.8370688
"HOUGANG, HOUGANG CTRL, block 804, Singapore",1.370946,103.8946803
"HOUGANG, HOUGANG AVE 6, block 422, Singapore",1.3747817,103.8940945
"GEYLANG, UBI AVE 1, block 329, Singapore",1.3270545,103.9048276
"CHOA CHU KANG, CHOA CHU KANG AVE 5, block 490B, Singapore",1.3755021,103.7414921
"QUEENSTOWN, TANGLIN HALT RD, block 90, Singapore",1.3003966,103.7990206
"PUNGGOL, PUNGGOL WALK, block 272A, Singapore",1.4031085,103.9006947
"PASIR RIS, PASIR RIS ST 21, block 272, Singapore",1.3649934,103.9644414
"YISHUN, YISHUN AVE 6, block 406, Singapore",1.4261257,103.8493195
"JURONG WEST, JURONG WEST ST 42, block 454, Singapore",1.3509796,103.7174268
"TAMPINES, SIMEI ST 1, block 106, Singapore",1.3419209,103.9508656
"PUNGGOL, EDGEDALE PLAINS, block 122B, Singapore",1.4018216,103.9186478
"BUKIT PANJANG, GANGSA RD, block 163, Singapore",1.3762787,103.7645475
"SENGKANG, SENGKANG EAST WAY, block 324C, Singapore",1.3925973,103.8917793
"BEDOK, BEDOK RESERVOIR VIEW, block 762, Singapore",1.336385,103.9344587
"SERANGOON, SERANGOON NTH AVE 1, block 108, Singapore",1.3644344,103.8723348
"BEDOK, BEDOK NTH ST 4, block 186B, Singapore",1.3257849,103.9294412
"TAMPINES, TAMPINES ST 43, block 438, Singapore",1.3603288,103.9515962
"PASIR RIS, PASIR RIS ST 51, block 559, Singapore",1.3664363,103.9516981
"QUEENSTOWN, STRATHMORE AVE, block 52, Singapore",1.2933452,103.808268
"TAMPINES, TAMPINES ST 43, block 494D, Singapore",1.3635725,103.9530579
"HOUGANG, HOUGANG ST 91, block 969, Singapore",1.3787405,103.8792819
"GEYLANG, UBI AVE 1, block 343, Singapore",1.3264672,103.9005254
"PASIR RIS, PASIR RIS ST 21, block 216, Singapore",1.3690908,103.9609451
"WOODLANDS, WOODLANDS DR 50, block 894D, Singapore",1.4356326,103.7894305
"GEYLANG, ALJUNIED CRES, block 104, Singapore",1.3200997,103.88277
"KALLANG/WHAMPOA, GEYLANG BAHRU, block 54, Singapore",1.3238834,103.8678677
"JURONG WEST, JURONG WEST ST 71, block 711, Singapore",1.3430233,103.6955696
"TOA PAYOH, LOR 5 TOA PAYOH, block 53, Singapore",1.3378016,103.8507886
"JURONG EAST, JURONG EAST AVE 1, block 331, Singapore",1.3508393,103.7304816
"TOA PAYOH, LOR 7 TOA PAYOH, block 18, Singapore",1.3358021,103.8567256
"BEDOK, BEDOK STH AVE 2, block 10D, Singapore",1.3212599,103.933205
"CLEMENTI, CLEMENTI ST 14, block 104, Singapore",1.3229602,103.7692052
"BUKIT MERAH, KIM TIAN RD, block 127C, Singapore",1.2816149,103.8300553
"BEDOK, BEDOK RESERVOIR RD, block 151, Singapore",1.3357176,103.9116652
"SERANGOON, SERANGOON NTH AVE 3, block 548, Singapore",1.3646741,103.8722429
"TAMPINES, TAMPINES AVE 5, block 936, Singapore",1.3459606,103.941636
"YISHUN, YISHUN ST 81, block 852, Singapore",1.4160233,103.8368691
"BUKIT MERAH, TELOK BLANGAH DR, block 52, Singapore",1.273845,103.8111939
"YISHUN, YISHUN AVE 4, block 674B, Singapore",1.4209563,103.8433188
"CLEMENTI, CLEMENTI AVE 6, block 208B, Singapore",1.3226739,103.7624037
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 458, Singapore",1.3781203,103.736142
"YISHUN, YISHUN RING RD, block 356, Singapore",1.4253003,103.845479
"HOUGANG, HOUGANG AVE 8, block 644, Singapore",1.3713791,103.8816682
"SENGKANG, ANCHORVALE LINK, block 314B, Singapore",1.3911551,103.8885602
"TOA PAYOH, LOR 7 TOA PAYOH, block 13, Singapore",1.3364248,103.8588641
"TAMPINES, TAMPINES ST 32, block 308, Singapore",1.3529348,103.9568655
"BUKIT PANJANG, FAJAR RD, block 452, Singapore",1.385598,103.7718993
"PUNGGOL, EDGEDALE PLAINS, block 661B, Singapore",1.4029986,103.916569
"TAMPINES, TAMPINES ST 45, block 491E, Singapore",1.3625012,103.9553218
"BISHAN, SHUNFU RD, block 310, Singapore",1.350851,103.83863
"BUKIT MERAH, TELOK BLANGAH RISE, block 39, Singapore",1.2717673,103.8221995
"BUKIT MERAH, TELOK BLANGAH CRES, block 26, Singapore",1.2767663,103.8189474
"BUKIT PANJANG, BANGKIT RD, block 257, Singapore",1.3785841,103.7729208
"TAMPINES, SIMEI ST 1, block 117, Singapore",1.3446047,103.9513563
"JURONG EAST, JURONG EAST ST 32, block 371, Singapore",1.3483251,103.7319237
"WOODLANDS, MARSILING DR, block 34, Singapore",1.4439975,103.7719589
"HOUGANG, HOUGANG AVE 6, block 528, Singapore",1.3751473,103.8907015
"WOODLANDS, WOODLANDS AVE 6, block 719, Singapore",1.4419731,103.8003119
"SENGKANG, RIVERVALE CRES, block 156, Singapore",1.391289,103.9073785
"WOODLANDS, WOODLANDS RISE, block 785B, Singapore",1.4463158,103.8052852
"ANG MO KIO, ANG MO KIO AVE 4, block 117, Singapore",1.3738033,103.8355815
"KALLANG/WHAMPOA, AH HOOD RD, block 101, Singapore",1.3273817,103.8444964
"WOODLANDS, WOODLANDS CIRCLE, block 733, Singapore",1.4436985,103.7988311
"TAMPINES, TAMPINES ST 81, block 887, Singapore",1.3504461,103.9318463
"KALLANG/WHAMPOA, BEACH RD, block 6, Singapore",1.3039882,103.864436
"GEYLANG, CASSIA CRES, block 42, Singapore",1.3104101,103.8862956
"WOODLANDS, WOODLANDS RING RD, block 632, Singapore",1.4358621,103.8017983
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 438, Singapore",1.384161,103.739702
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 631, Singapore",1.3966247,103.7480418
"JURONG WEST, JURONG WEST ST 61, block 648A, Singapore",1.3384491,103.6976355
"TAMPINES, TAMPINES ST 12, block 165, Singapore",1.3492556,103.9461391
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 557, Singapore",1.3954514,103.7441548
"TAMPINES, TAMPINES ST 32, block 382, Singapore",1.3541685,103.9586786
"BEDOK, BEDOK RESERVOIR RD, block 137, Singapore",1.3337227,103.912813
"YISHUN, YISHUN AVE 4, block 508B, Singapore",1.414241,103.8392312
"JURONG WEST, JURONG WEST ST 65, block 673A, Singapore",1.3442021,103.7011188
"CHOA CHU KANG, CHOA CHU KANG CRES, block 660, Singapore",1.4009508,103.7495627
"PUNGGOL, PUNGGOL CTRL, block 601B, Singapore",1.4022888,103.907989
"KALLANG/WHAMPOA, KALLANG BAHRU, block 63, Singapore",1.3210258,103.8683218
"BEDOK, BEDOK RESERVOIR RD, block 108, Singapore",1.3302004,103.9093755
"YISHUN, YISHUN ST 81, block 824, Singapore",1.4137702,103.8332657
"WOODLANDS, WOODLANDS DR 42, block 604, Singapore",1.4371718,103.7963304
"QUEENSTOWN, C'WEALTH DR, block 90, Singapore",1.3012507,103.7981323
"KALLANG/WHAMPOA, JELLICOE RD, block 815, Singapore",1.3069476,103.8615301
"WOODLANDS, WOODLANDS DR 75, block 689A, Singapore",1.4445593,103.8080191
"YISHUN, YISHUN AVE 11, block 442, Singapore",1.423363,103.845473
"SEMBAWANG, CANBERRA ST, block 107A, Singapore",1.4499215,103.8328743
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 766, Singapore",1.3935283,103.7497388
"CENTRAL AREA, SMITH ST, block 335A, Singapore",1.2824783,103.8428395
"KALLANG/WHAMPOA, JLN MA'MOR, block 58, Singapore",1.3281423,103.857481
"PUNGGOL, PUNGGOL EAST, block 167A, Singapore",1.3942089,103.9151194
"BEDOK, CHAI CHEE ST, block 43, Singapore",1.3280924,103.925092
"WOODLANDS, WOODLANDS DR 16, block 541, Singapore",1.4281183,103.7931316
"BEDOK, BEDOK STH AVE 1, block 3, Singapore",1.3208678,103.9337086
"WOODLANDS, WOODLANDS ST 81, block 827, Singapore",1.4397053,103.7894331
"WOODLANDS, WOODLANDS ST 83, block 830, Singapore",1.4392565,103.7907913
"CHOA CHU KANG, CHOA CHU KANG NTH 5, block 759, Singapore",1.3931531,103.7468832
"JURONG WEST, JURONG WEST ST 91, block 904, Singapore",1.3402208,103.6859788
"SENGKANG, SENGKANG EAST AVE, block 282C, Singapore",1.3850899,103.8924558
"WOODLANDS, WOODLANDS ST 32, block 321, Singapore",1.431823,103.7790793
"TAMPINES, TAMPINES ST 72, block 742, Singapore",1.3596792,103.9335005
"BUKIT MERAH, SPOTTISWOODE PK RD, block 110, Singapore",1.2736855,103.836452
"BISHAN, BISHAN ST 13, block 179, Singapore",1.3486424,103.8518338
"JURONG WEST, JURONG WEST ST 93, block 988B, Singapore",1.3361628,103.6955019
"BUKIT PANJANG, JELAPANG RD, block 504, Singapore",1.3847415,103.7670159
"PUNGGOL, PUNGGOL DR, block 305D, Singapore",1.4057761,103.9070448
"GEYLANG, ALJUNIED CRES, block 109, Singapore",1.3193997,103.8844394
"QUEENSTOWN, CLARENCE LANE, block 129, Singapore",1.2931503,103.8144027
"PASIR RIS, PASIR RIS ST 21, block 274, Singapore",1.364184,103.9641862
"YISHUN, YISHUN AVE 6, block 462B, Singapore",1.4272045,103.850288
"SENGKANG, ANCHORVALE LINK, block 304A, Singapore",1.3879062,103.8889813
"QUEENSTOWN, HOLLAND DR, block 18A, Singapore",1.3112567,103.7915731
"BUKIT MERAH, EVERTON PK, block 4, Singapore",1.2769367,103.8399016
"WOODLANDS, MARSILING RD, block 142, Singapore",1.4370034,103.7773577
"BEDOK, BEDOK RESERVOIR RD, block 704, Singapore",1.3365333,103.9203354
"MARINE PARADE, MARINE DR, block 64, Singapore",1.301955,103.9091743
"PASIR RIS, PASIR RIS ST 21, block 248, Singapore",1.3706751,103.962841
"WOODLANDS, WOODLANDS DR 50, block 889C, Singapore",1.4379374,103.7921873
"SENGKANG, FERNVALE RD, block 443A, Singapore",1.3912673,103.8743036
"TAMPINES, TAMPINES ST 91, block 914, Singapore",1.3490226,103.9395888
"BUKIT BATOK, BT BATOK EAST AVE 3, block 222, Singapore",1.3479093,103.7539038
"JURONG WEST, KANG CHING RD, block 335, Singapore",1.3391054,103.7231462
"WOODLANDS, WOODLANDS DR 16, block 584, Singapore",1.4296532,103.7949113
"JURONG WEST, BOON LAY AVE, block 183C, Singapore",1.3486742,103.7091934
"BEDOK, CHAI CHEE AVE, block 34, Singapore",1.3244356,103.9260703
"WOODLANDS, WOODLANDS ST 13, block 112, Singapore",1.4383561,103.7817148
"PUNGGOL, SUMANG WALK, block 327C, Singapore",1.4122176,103.8998947
"JURONG WEST, YUNG LOH RD, block 158, Singapore",1.3288051,103.7224517
"TAMPINES, TAMPINES ST 33, block 350, Singapore",1.3537143,103.9622679
"BUKIT BATOK, BT BATOK WEST AVE 4, block 417, Singapore",1.3628971,103.7463102
"PUNGGOL, PUNGGOL CTRL, block 303A, Singapore",1.4038437,103.9057313
"TAMPINES, SIMEI ST 1, block 148, Singapore",1.346332,103.9558983
"SENGKANG, COMPASSVALE CRES, block 288B, Singapore",1.3984838,103.8977045
"PASIR RIS, PASIR RIS ST 11, block 109, Singapore",1.3684203,103.956022
"SEMBAWANG, SEMBAWANG CRES, block 327, Singapore",1.4455543,103.8190458
"HOUGANG, HOUGANG AVE 7, block 353, Singapore",1.3721298,103.8995592
"ANG MO KIO, ANG MO KIO AVE 4, block 255, Singapore",1.3706751,103.8346269
"CHOA CHU KANG, TECK WHYE LANE, block 116, Singapore",1.3793718,103.7517959
"PUNGGOL, PUNGGOL RD, block 195E, Singapore",1.4017648,103.9071837
"PUNGGOL, SUMANG LANE, block 233B, Singapore",1.4017263,103.8908741
"PUNGGOL, PUNGGOL FIELD WALK, block 128D, Singapore",1.3929717,103.9119974
"BUKIT TIMAH, FARRER RD, block 5, Singapore",1.3113283,103.8035466
"ANG MO KIO, ANG MO KIO AVE 1, block 304, Singapore",1.3663611,103.8449547
"TAMPINES, TAMPINES ST 45, block 491C, Singapore",1.3620195,103.9547971
"BUKIT PANJANG, SEGAR RD, block 483, Singapore",1.3888055,103.772072
"TOA PAYOH, LOR 8 TOA PAYOH, block 234, Singapore",1.3385807,103.8579902
"TAMPINES, TAMPINES ST 45, block 498M, Singapore",1.36169,103.957859
"BUKIT BATOK, BT BATOK ST 32, block 314, Singapore",1.3603338,103.7469676
"JURONG WEST, TAH CHING RD, block 326, Singapore",1.3357518,103.7226493
"TAMPINES, TAMPINES ST 41, block 427, Singapore",1.3595603,103.9484823
"YISHUN, YISHUN RING RD, block 775, Singapore",1.4225172,103.8321621
"BEDOK, BEDOK RESERVOIR RD, block 602, Singapore",1.3293561,103.9115114
"WOODLANDS, WOODLANDS AVE 6, block 789, Singapore",1.4434058,103.8023734
"BISHAN, SHUNFU RD, block 313, Singapore",1.3513189,103.8380265
"SEMBAWANG, SEMBAWANG DR, block 472, Singapore",1.4516223,103.8162513
"KALLANG/WHAMPOA, WHAMPOA DR, block 99, Singapore",1.32089,103.853848
"YISHUN, YISHUN AVE 4, block 653, Singapore",1.4231612,103.8396276
"BUKIT MERAH, JLN MEMBINA, block 27B, Singapore",1.2829784,103.8248661
"JURONG WEST, JURONG WEST ST 61, block 655B, Singapore",1.3354909,103.6974809
"BUKIT MERAH, BT PURMEI RD, block 106, Singapore",1.2730595,103.8256319
"TOA PAYOH, POTONG PASIR AVE 1, block 105, Singapore",1.3344949,103.8687127
"MARINE PARADE, MARINE CRES, block 35, Singapore",1.303348,103.9126681
"GEYLANG, GEYLANG EAST AVE 1, block 132, Singapore",1.3162784,103.8858583
"BISHAN, BISHAN ST 11, block 150A, Singapore",1.3447044,103.8554121
"BUKIT PANJANG, SEGAR RD, block 546B, Singapore",1.3888415,103.7698785
"BISHAN, SIN MING AVE, block 408, Singapore",1.3633706,103.8348346
"TAMPINES, TAMPINES ST 83, block 869, Singapore",1.3546567,103.9334955
"CLEMENTI, CLEMENTI WEST ST 2, block 710, Singapore",1.3061881,103.7615478
"WOODLANDS, MARSILING CRES, block 212, Singapore",1.4462017,103.7730346
"GEYLANG, JLN TIGA, block 45, Singapore",1.3086627,103.8845451
"JURONG EAST, JURONG EAST ST 21, block 287B, Singapore",1.3383918,103.7444028
"YISHUN, YISHUN RING RD, block 812, Singapore",1.4172564,103.8320724
"BUKIT MERAH, TELOK BLANGAH RISE, block 30, Singapore",1.2729878,103.8203568
"BISHAN, BISHAN ST 12, block 125, Singapore",1.3469606,103.8515906
"TAMPINES, TAMPINES CTRL 1, block 508, Singapore",1.3546374,103.9455557
"HOUGANG, BUANGKOK LINK, block 984C, Singapore",1.3824552,103.881235
"JURONG WEST, JURONG WEST ST 64, block 660C, Singapore",1.336662,103.7038303
"ANG MO KIO, ANG MO KIO AVE 8, block 508, Singapore",1.3737824,103.8490256
"YISHUN, YISHUN ST 81, block 826, Singapore",1.4140537,103.8325399
"BUKIT PANJANG, GANGSA RD, block 101, Singapore",1.3792971,103.7675323
"TAMPINES, TAMPINES ST 81, block 889A, Singapore",1.3493043,103.9315472
"BUKIT MERAH, DEPOT RD, block 110A, Singapore",1.2814419,103.8092498
"HOUGANG, HOUGANG ST 91, block 950, Singapore",1.3756839,103.878777
"TAMPINES, TAMPINES ST 82, block 832, Singapore",1.3500688,103.9354089
"QUEENSTOWN, GHIM MOH RD, block 2, Singapore",1.3124425,103.786975
"ANG MO KIO, ANG MO KIO AVE 1, block 308A, Singapore",1.3655146,103.8440661
"SENGKANG, ANCHORVALE DR, block 322A, Singapore",1.3914529,103.8922842
"HOUGANG, HOUGANG AVE 8, block 502, Singapore",1.3730219,103.8870109
"HOUGANG, HOUGANG AVE 4, block 579, Singapore",1.3790288,103.8860695
"CHOA CHU KANG, TECK WHYE LANE, block 18, Singapore",1.3783596,103.754117
"BUKIT BATOK, BT BATOK ST 21, block 208, Singapore",1.3459165,103.7488181
"WOODLANDS, WOODLANDS ST 13, block 159, Singapore",1.4336784,103.7746007
"BUKIT MERAH, MOH GUAN TER, block 43, Singapore",1.2846803,103.8310545
"PUNGGOL, PUNGGOL CTRL, block 160A, Singapore",1.3954948,103.9156292
"PASIR RIS, PASIR RIS ST 51, block 527C, Singapore",1.3695495,103.9477968
"TOA PAYOH, LOR 7 TOA PAYOH, block 4, Singapore",1.3391094,103.8558209
"GEYLANG, UBI AVE 1, block 339, Singapore",1.3265763,103.9021646
"GEYLANG, CIRCUIT RD, block 35, Singapore",1.3291935,103.8859897
"BEDOK, BEDOK NTH AVE 4, block 102, Singapore",1.3284309,103.9349087
"KALLANG/WHAMPOA, BEACH RD, block 2, Singapore",1.303892,103.865131
"PUNGGOL, PUNGGOL DR, block 613A, Singapore",1.4044815,103.9080073
"JURONG WEST, YUAN CHING RD, block 121, Singapore",1.335782,103.7240467
"GEYLANG, ALJUNIED RD, block 126, Singapore",1.3237272,103.8821841
"JURONG WEST, JURONG WEST ST 92, block 926, Singapore",1.3404958,103.6891455
"WOODLANDS, WOODLANDS DR 42, block 602, Singapore",1.4381948,103.7963148
"BEDOK, BEDOK NTH AVE 1, block 521, Singapore",1.3284637,103.9350757
"TOA PAYOH, LOR 7 TOA PAYOH, block 14, Singapore",1.3366905,103.8582804
"BUKIT TIMAH, TOH YI DR, block 5, Singapore",1.3433662,103.7739262
"PASIR RIS, PASIR RIS DR 4, block 459, Singapore",1.3709953,103.9597928
"BEDOK, BEDOK STH RD, block 39, Singapore",1.3213961,103.939714
"TAMPINES, TAMPINES ST 11, block 108, Singapore",1.3478773,103.9485738
"SEMBAWANG, MONTREAL LINK, block 592B, Singapore",1.4511794,103.8275646
"BUKIT PANJANG, BANGKIT RD, block 249, Singapore",1.3810382,103.7738886
"KALLANG/WHAMPOA, ST. GEORGE'S LANE, block 4B, Singapore",1.3222424,103.8602587
"CHOA CHU KANG, CHOA CHU KANG ST 62, block 627, Singapore",1.3979365,103.7460113
"CLEMENTI, WEST COAST DR, block 512, Singapore",1.3099993,103.7601688
"BISHAN, SHUNFU RD, block 303, Singapore",1.3498383,103.8383609
"TOA PAYOH, LOR 1 TOA PAYOH, block 236, Singapore",1.3406172,103.8522803
"BUKIT BATOK, BT BATOK ST 11, block 142, Singapore",1.3499693,103.7430062
"PASIR RIS, PASIR RIS DR 6, block 450, Singapore",1.3711584,103.958044
"SENGKANG, COMPASSVALE RD, block 244, Singapore",1.3935991,103.8989798
"WOODLANDS, MARSILING DR, block 36, Singapore",1.4453273,103.7723011
"JURONG WEST, JURONG WEST ST 81, block 860, Singapore",1.3489859,103.6965463
"BUKIT PANJANG, PETIR RD, block 208, Singapore",1.3739766,103.774984
"CHOA CHU KANG, TECK WHYE AVE, block 6, Singapore",1.3817339,103.7537517
"SERANGOON, SERANGOON CTRL, block 204, Singapore",1.352476,103.8732273
"CENTRAL AREA, ROWELL RD, block 642, Singapore",1.3077948,103.8563212
"HOUGANG, BUANGKOK CRES, block 978C, Singapore",1.3800484,103.8788434
"TAMPINES, TAMPINES ST 71, block 709, Singapore",1.3580627,103.937571
"GEYLANG, CIRCUIT RD, block 69, Singapore",1.3250179,103.8874643
"TAMPINES, TAMPINES AVE 9, block 493B, Singapore",1.3622087,103.9520776
"ANG MO KIO, ANG MO KIO AVE 4, block 256, Singapore",1.3706359,103.8359693
"BEDOK, CHAI CHEE DR, block 58, Singapore",1.325893,103.919809
"TAMPINES, TAMPINES ST 42, block 446, Singapore",1.357946,103.9509949
"BUKIT TIMAH, EMPRESS RD, block 8, Singapore",1.3163463,103.8052899
"GEYLANG, BALAM RD, block 29, Singapore",1.3301124,103.8867105
"TAMPINES, TAMPINES ST 21, block 202, Singapore",1.3529624,103.9521514
"PUNGGOL, SUMANG LANE, block 221A, Singapore",1.4010828,103.8956053
"PUNGGOL, PUNGGOL FIELD, block 110B, Singapore",1.3957952,103.9097072
"SEMBAWANG, CANBERRA WALK, block 115B, Singapore",1.446481,103.8296447
"HOUGANG, HOUGANG AVE 8, block 628, Singapore",1.3695668,103.8805532
"BISHAN, BISHAN ST 24, block 265, Singapore",1.3583848,103.842173
"BUKIT BATOK, BT BATOK EAST AVE 4, block 272, Singapore",1.3484808,103.7578859
"QUEENSTOWN, C'WEALTH CRES, block 100, Singapore",1.3012507,103.7981323
"YISHUN, YISHUN ST 81, block 875, Singapore",1.4147851,103.8363508
"WOODLANDS, WOODLANDS ST 41, block 418, Singapore",1.4290133,103.7748987
"BEDOK, BEDOK NTH RD, block 708, Singapore",1.3350051,103.9192064
"CHOA CHU KANG, CHOA CHU KANG AVE 1, block 131, Singapore",1.3814967,103.7510145
"YISHUN, YISHUN RING RD, block 798, Singapore",1.4188812,103.8330431
"WOODLANDS, WOODLANDS ST 82, block 839, Singapore",1.4427195,103.7916742
"PUNGGOL, EDGEFIELD PLAINS, block 176A, Singapore",1.3989775,103.9082634
"SENGKANG, COMPASSVALE WALK, block 226B, Singapore",1.387625,103.8992537
"BISHAN, BISHAN ST 23, block 205, Singapore",1.3554292,103.8477166
"PASIR RIS, PASIR RIS ST 21, block 228, Singapore",1.3720463,103.961626
"QUEENSTOWN, QUEEN'S CL, block 23B, Singapore",1.293681,103.8004802
"JURONG WEST, JURONG WEST ST 93, block 978, Singapore",1.3405075,103.6941003
"TOA PAYOH, TOA PAYOH EAST, block 23, Singapore",1.3346028,103.8576641
"BUKIT BATOK, BT BATOK ST 33, block 319, Singapore",1.3613205,103.7464662
"BEDOK, BEDOK NTH RD, block 75, Singapore",1.3279309,103.9421365
"TAMPINES, TAMPINES AVE 4, block 812, Singapore",1.3469655,103.937365
"WOODLANDS, WOODLANDS AVE 4, block 757, Singapore",1.4462735,103.7945989
"WOODLANDS, WOODLANDS DR 52, block 621, Singapore",1.4340793,103.7980977
"HOUGANG, UPP SERANGOON CRES, block 473B, Singapore",1.3759308,103.9010002
"ANG MO KIO, ANG MO KIO AVE 3, block 202, Singapore",1.3684345,103.8447834
"PUNGGOL, PUNGGOL DR, block 677A, Singapore",1.4052481,103.909218
"PUNGGOL, SUMANG WALK, block 322D, Singapore",1.4099661,103.8961899
"BUKIT MERAH, DEPOT RD, block 106A, Singapore",1.2806508,103.8110806
"CHOA CHU KANG, CHOA CHU KANG NTH 6, block 555, Singapore",1.3963538,103.7437378
"PUNGGOL, PUNGGOL FIELD, block 201D, Singapore",1.3995521,103.9032684
"WOODLANDS, WOODLANDS ST 41, block 416, Singapore",1.4282417,103.7736988
"QUEENSTOWN, STRATHMORE AVE, block 81, Singapore",1.2946033,103.809192
"JURONG WEST, JURONG WEST ST 42, block 417, Singapore",1.3513045,103.727068
"SERANGOON, SERANGOON AVE 2, block 321, Singapore",1.3513842,103.8678302
"JURONG WEST, BOON LAY DR, block 202, Singapore",1.3439778,103.7152089
"CHOA CHU KANG, CHOA CHU KANG AVE 4, block 444, Singapore",1.3816595,103.7372666
"SENGKANG, COMPASSVALE ST, block 298D, Singapore",1.3956655,103.900936
"TAMPINES, TAMPINES CTRL 7, block 522A, Singapore",1.3577785,103.9384748
"SENGKANG, COMPASSVALE ST, block 250A, Singapore",1.39164,103.899895
"KALLANG/WHAMPOA, MCNAIR RD, block 119, Singapore",1.3198485,103.8570467
"CLEMENTI, CLEMENTI AVE 3, block 433, Singapore",1.3140171,103.7618194
"BISHAN, BISHAN ST 22, block 237, Singapore",1.3594674,103.8471883
